# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	577
#@/user_id	bf0c8134-52bc-4b1c-a9df-bd5224475e73
zhang da 	長大	c=0 d=0.1 t=577
zhang da hou 	長大後	c=1 d=1 t=577
zhang hao 	帳號	c=3 d=0.375311 t=577
zhang liang 	張量	c=1 d=7.44785e-05 t=577
zhang yu 	章魚	c=1 d=0.000185029 t=577
zhao 	找	c=1 d=0.0375311 t=577
zhao 	招	c=2 d=0.421765 t=577
zhao 	着	c=1 d=1 t=577
zhao bu dao 	找不到	c=1 d=0.00296761 t=577
zhao bu zhao 	找不着	c=1 d=0.123687 t=577
zhao dao 	找到	c=2 d=0.168994 t=577
zhao dao le 	找到了	c=1 d=0.12493 t=577
zhao hei 	找黑	c=1 d=0.00891518 t=577
zhao le 	找了	c=1 d=0.00355287 t=577
zhao yang 	照樣	c=1 d=0.951229 t=577
zhao yi ge 	找一個	c=1 d=0.377192 t=577
zhao zi long 	趙子龍	c=1 d=0.110251 t=577
zhe 	折	c=6 d=1.28768 t=577
zhe 	着	c=2 d=1.19925 t=577
zhe 	者	c=8 d=1.30132 t=577
zhe 	著	c=1 d=0.00144449 t=577
zhe 	這	c=11 d=0.271626 t=577
zhe dong xi 	這東西	c=2 d=1.97045 t=577
zhe ge 	這個	c=27 d=2.87473 t=577
zhe ge ci yu 	這個詞語	c=1 d=1 t=339
zhe ju 	這句	c=1 d=0.0120342 t=577
zhe li 	這裏	c=2 d=0.238115 t=577
zhe me 	這麼	c=7 d=0.962538 t=577
zhe me xiang 	這麼向	c=1 d=0.0175975 t=577
zhe shi 	這是	c=15 d=1.62319 t=577
zhe tiao 	這條	c=1 d=1 t=577
zhe wei 	這位	c=1 d=1 t=577
zhe xie 	這些	c=1 d=0.00728298 t=577
zhe yang 	這樣	c=1 d=6.53992e-05 t=577
zhe zhang 	這張	c=1 d=0.172907 t=577
zhe zhe 	着着	c=1 d=0.0294518 t=577
zhe zhong 	這種	c=6 d=1.10645 t=577
zhen 	真	c=7 d=0.484641 t=577
zhen 	鎮	c=2 d=0.0043181 t=577
zhen de 	真的	c=2 d=0.574084 t=577
zhen shi 	真是	c=1 d=0.00172074 t=577
zhen xin 	真心	c=14 d=1.6367 t=577
zhen xin bu zhi dao 	真心不知道	c=1 d=0.10383 t=577
zhen ying 	陣營	c=0 d=0.00243554 t=577
zheng 	正	c=3 d=0.00823008 t=577
zheng ban 	正版	c=2 d=1.97531 t=456
zheng chang 	正常	c=2 d=0.881687 t=577
zheng fan 	蒸飯	c=1 d=1 t=577
zheng fu 	政府	c=3 d=0.529996 t=577
zheng ming 	證明	c=1 d=1.00123 t=577
zheng ming ti 	證明體	c=1 d=1 t=577
zheng que 	正確	c=1 d=0.000356206 t=577
zheng shi ban 	正式版	c=3 d=0.411595 t=577
zheng tai 	正太	c=2 d=0.540641 t=577
zheng tai fen bu 	正態分佈	c=3 d=1.54296 t=577
zhi 	之	c=1 d=1 t=577
zhi 	值	c=7 d=1.13482 t=577
zhi 	至	c=3 d=0.0160832 t=577
zhi ben 	之本	c=1 d=1 t=577
zhi bi fang sai 	值比方賽	c=1 d=0.0270518 t=577
zhi bo 	直播	c=7 d=1.23545 t=577
zhi bu ding 	指不定	c=1 d=1 t=366
zhi chi 	支持	c=5 d=0.664141 t=577
zhi da 	直達	c=0 d=0.066365 t=577
zhi dao 	知道	c=1 d=0.670333 t=577
zhi ding 	制定	c=2 d=0.496585 t=577
zhi ding 	指定	c=1 d=0.499074 t=577
zhi fa 	執法	c=1 d=1 t=577
zhi fu bao 	支付寶	c=1 d=0.0513033 t=577
zhi hou 	之後	c=1 d=1 t=577
zhi hu 	執壺	c=1 d=0.744532 t=577
zhi hu 	支護	c=1 d=0.740818 t=577
zhi hu 	知乎	c=1 d=0.748264 t=577
zhi jian 	之間	c=3 d=0.941765 t=577
zhi jie 	直接	c=4 d=0.310051 t=577
zhi lei 	之類	c=5 d=0.854993 t=577
zhi lian 	直連	c=3 d=0.718924 t=577
zhi liang 	質量	c=2 d=2.70049e-05 t=577
zhi liao 	治療	c=2 d=0.0119727 t=577
zhi liu 	之流	c=1 d=0.00123708 t=577
zhi neng 	只能	c=2 d=0.33253 t=577
zhi neng shuo 	只能說	c=1 d=0.000257369 t=577
zhi shi 	只是	c=1 d=0.0066709 t=577
zhi shou 	徵收	c=1 d=0.00600598 t=577
zhi shu 	指數	c=0 d=0.1 t=577
zhi shu 	質數	c=1 d=1 t=577
zhi shu fen bu 	指數分佈	c=1 d=1 t=577
zhi xin 	置信	c=1 d=0.285076 t=577
zhi yao 	只要	c=1 d=1 t=577
zhi yo 	值喲	c=1 d=0.00327971 t=577
zhi you 	只有	c=6 d=0.0915049 t=577
zhi zai na 	值在哪	c=1 d=0.380983 t=577
zhi zao 	製造	c=1 d=1 t=577
zhi zhang 	智障	c=0 d=0.0369723 t=577
zhi zheng 	之爭	c=2 d=0.000525163 t=577
zhi zhuo 	執着	c=2 d=1.41291 t=577
zhi zi 	質子	c=5 d=8.41825e-05 t=577
zhi zuo 	製作	c=2 d=0.597507 t=577
zhong 	中	c=3 d=0.447088 t=577
zhong duan 	終端	c=1 d=0.000365224 t=577
zhong gao 	忠告	c=1 d=1 t=577
zhong guo 	中國	c=23 d=2.10279 t=577
zhong guo ren 	中國人	c=1 d=1 t=577
zhong hua 	中華	c=1 d=0.00358858 t=577
zhong jian 	中間	c=3 d=0.947782 t=577
zhong jian ren 	中間人	c=1 d=1 t=577
zhong jie 	中介	c=1 d=2.90934e-05 t=577
zhong sheng 	終生	c=1 d=1.02319e-05 t=577
zhong wen 	中文	c=2 d=0.000193142 t=577
zhong xin 	中心	c=1 d=0.263158 t=577
zhong zhi 	終止	c=2 d=0.00109243 t=577
zhong zhuan 	中專	c=2 d=0.832525 t=577
zhong zhuan 	中轉	c=5 d=0.83527 t=577
zhou er 	週二	c=0 d=0.0831104 t=577
zhou er fu shi 	周而復始	c=1 d=1 t=577
zhou er ke 	週二可	c=1 d=0.83527 t=577
zhu 	主	c=2 d=0.348192 t=577
zhu 	住	c=0 d=3.50903e-05 t=577
zhu 	豬	c=6 d=0.0654243 t=577
zhu ba jie 	豬八戒	c=2 d=0.0138024 t=577
zhu bo 	主播	c=7 d=0.949035 t=577
zhu ce 	註冊	c=4 d=1.04405 t=577
zhu ding 	註定	c=0 d=0.1 t=577
zhu duo 	諸多	c=1 d=0.00105946 t=577
zhu hao can 	豬好慘	c=1 d=1 t=577
zhu ji 	主機	c=1 d=0.0026189 t=577
zhu mu lu 	住目錄	c=1 d=0.000352662 t=577
zhu ren 	主人	c=2 d=1.956 t=577
zhu ren 	主任	c=1 d=1 t=577
zhu rou 	豬肉	c=1 d=0.0198411 t=577
zhu shi 	註釋	c=0 d=0.1 t=577
zhu shi 	諸事	c=1 d=1 t=577
zhu shi bu li 	註釋不利	c=1 d=1 t=577
zhu ti 	主題	c=5 d=2.51152 t=577
zhu wen 	豬瘟	c=1 d=1 t=577
zhu xiao 	註銷	c=0 d=0.00742736 t=577
zhu xiao hou 	註銷後	c=1 d=0.0746459 t=577
zhu yao 	主要	c=3 d=0.748264 t=577
zhu ye 	主頁	c=1 d=1 t=577
zhu zai 	豬仔	c=2 d=0.00310739 t=577
zhua 	抓	c=1 d=0.000443861 t=577
zhua 	爪	c=1 d=0.0702988 t=577
zhua xia 	抓瞎	c=1 d=0.00219846 t=577
zhuan 	轉	c=1 d=0.00143012 t=577
zhuan huan 	轉換	c=3 d=6.71847e-05 t=577
zhuan wei 	轉爲	c=1 d=0.000397625 t=577
zhuang 	裝	c=1 d=0.13068 t=577
zhuang tai 	狀態	c=6 d=0.147508 t=577
zhuang tai lan 	狀態欄	c=1 d=1 t=577
zhui 	追	c=3 d=0.892232 t=577
zhui zong 	追蹤	c=1 d=5.42225e-06 t=577
zhun 	準	c=1 d=1 t=577
zhuo mian 	桌面	c=3 d=0.0102543 t=577
zi 	子	c=4 d=0.946589 t=577
zi 	字	c=1 d=0.000107287 t=577
zi 	自	c=1 d=0.142274 t=577
zi dian 	字典	c=1 d=0.00937227 t=577
zi ding yi 	自定義	c=2 d=0.087505 t=577
zi dong 	自動	c=10 d=1.02187 t=577
zi dong hua 	自動化	c=1 d=0.0220377 t=577
zi dong ji 	自動機	c=1 d=0.000567086 t=577
zi dong wei fen 	自動微分	c=1 d=0.501576 t=577
zi fu 	字符	c=7 d=0.641424 t=577
zi fu chuan 	字符串	c=5 d=1.25265 t=577
zi guang 	紫光	c=1 d=0.524663 t=577
zi ji 	自己	c=7 d=1.34774 t=577
zi ji sheng 	子計生	c=1 d=1 t=577
zi se 	紫色	c=1 d=0.000201444 t=577
zi sha 	自殺	c=1 d=1 t=577
zi si 	自私	c=1 d=0.000258659 t=577
zi ti 	字體	c=3 d=0.957632 t=577
zi yuan 	資源	c=4 d=0.00338159 t=577
zi zhi 	自製	c=1 d=0.000437252 t=577
zong 	總	c=1 d=0.677057 t=577
zong liang 	總量	c=1 d=0.429557 t=577
zou 	走	c=2 d=0.0413782 t=577
zu 	組	c=2 d=0.209098 t=577
zu 	足	c=1 d=1 t=410
zu xian 	祖先	c=1 d=0.00140882 t=577
zuan shi 	鑽石	c=1 d=5.00537e-06 t=577
zui 	最	c=0 d=3.19102e-05 t=577
zui chang 	最長	c=1 d=9.05145e-05 t=577
zui da 	最大	c=3 d=0.904837 t=577
zui di 	最低	c=1 d=0.763379 t=577
zui duo 	最多	c=2 d=0.350372 t=577
zui gao 	最高	c=1 d=0.000103597 t=577
zui hou yi ci 	最後一次	c=1 d=0.843665 t=577
zui jin 	最近	c=3 d=0.526652 t=577
zui jin dian 	最近點	c=2 d=0.0128511 t=577
zui ming 	罪名	c=1 d=0.0131675 t=577
zui qi ma 	最起碼	c=1 d=0.000320701 t=577
zui ren 	醉人	c=1 d=0.313486 t=577
zui shao 	最少	c=1 d=0.00120654 t=577
zui xiao 	最小	c=4 d=0.513214 t=577
zui xin 	最新	c=1 d=0.324652 t=577
zui yuan 	最遠	c=1 d=0.000572785 t=577
zun jing 	尊敬	c=1 d=1 t=487
zun shou 	遵守	c=1 d=0.000151489 t=577
zuo biao 	坐標	c=7 d=8.1108e-05 t=577
zuo ge 	做個	c=1 d=0.546074 t=577
zuo hao 	做好	c=0 d=0.1 t=477
zuo hao le 	做好了	c=1 d=1 t=478
zuo shen me 	做什麼	c=2 d=1.94649 t=577
zuo tian 	昨天	c=1 d=0.0234005 t=577
zuo wei 	作爲	c=3 d=1.7776 t=577
zuo xia 	左下	c=0 d=0.00199405 t=577
zuo xia you shang 	左下右上	c=1 d=0.0200405 t=577
zuo yong 	作用	c=1 d=0.251579 t=577
zuo you 	左右	c=2 d=1.97531 t=529
zuo zhe 	作者	c=1 d=0.0880368 t=577
zuo zhuan 	左傳	c=2 d=1.97516 t=577
